theta_p,act,read_p_gain,read_p_slope,write_p_charge_v,write_p_discharge_v,theta_n,read_n_gain,read_n_slope,write_n_charge_v,write_n_discharge_v,write_mode,signed_read_gain,signed_increase_mobility,signed_decrease_mobility,physical_gradient_increase_mobility,physical_gradient_decrease_mobility,signed_update_sign_aligned,physical_gradient_sign_aligned,signed_mobility_balance,physical_gradient_mobility_balance
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.2493946666666667,-1.7380719086190767e-18,0.0002502825432944444,3.85929490280618e-34,0.00023624516876206072,False,True,-6.944439215540196e-15,1.6335973865747704e-30
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.2493946666666667,1.7427193022001574e-18,0.0002502825432944444,3.869614189522602e-34,0.00023624516876206072,True,True,6.963007804143729e-15,1.637965427949117e-30
0.24,0.75,0.1505813333333333,0.9439138888888888,0.0,0.000265154,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.2493946666666667,0.0,0.0002502825432944444,0.0,0.00023624516876206072,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.2765414023999999,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.2765414023999999,0.0002488699030483273,0.0018464371376363633,0.0005654004659614752,0.0017487690059514794,True,True,0.13478384829656717,0.3233134073381231
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,-0.12330800000000008,0.0045492294544628,0.0018464371376363633,0.012992904848195921,0.0017487690059514794,True,True,0.40587909581588727,0.13459415168381672
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,-0.12330800000000008,-7.374145738481275e-19,0.0018464371376363633,1.637389277160678e-34,0.0017487690059514794,False,True,-3.9937161077256977e-16,9.363096392881223e-32
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,-0.12330800000000008,-1.1268563859800907e-18,0.0018464371376363633,2.5021238103219782e-34,0.0017487690059514794,False,True,-6.102868941547542e-16,1.4307914892170733e-31
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,-0.12330800000000008,-1.7380719086190767e-18,0.0018464371376363633,3.85929490280618e-34,0.0017487690059514794,False,True,-9.413111733898476e-16,2.206863736532427e-31
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,-0.12330800000000008,1.7427193022001574e-18,0.0018464371376363633,3.869614189522602e-34,0.0017487690059514794,True,True,9.438281253544456e-16,2.212764622630764e-31
0.34,0.75,0.2766679999999999,0.9471045454545453,0.0,0.00194956,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,-0.12330800000000008,0.0,0.0018464371376363633,0.0,0.0017487690059514794,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.4283574024,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.4283574024,0.0002488699030483273,0.0031228736110000006,0.0005654004659614752,0.0029677188404268174,True,True,0.07969259536207571,0.190516857007977
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.028507999999999978,0.0045492294544628,0.0031228736110000006,0.012992904848195921,0.0029677188404268174,True,True,0.6864621013865233,0.22841072686212185
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.028507999999999978,-7.374145738481275e-19,0.0031228736110000006,1.637389277160678e-34,0.0029677188404268174,False,True,-2.3613333925864326e-16,5.517332891700713e-32
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.028507999999999978,-1.1268563859800907e-18,0.0031228736110000006,2.5021238103219782e-34,0.0029677188404268174,False,True,-3.608395748104743e-16,8.431134972213617e-32
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.028507999999999978,-1.7380719086190767e-18,0.0031228736110000006,3.85929490280618e-34,0.0029677188404268174,False,True,-5.565617201083315e-16,1.300424706759329e-31
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.028507999999999978,1.7427193022001574e-18,0.0031228736110000006,3.869614189522602e-34,0.0029677188404268174,True,True,5.580498986771697e-16,1.3039018847776273e-31
0.46,0.75,0.428484,0.9503166666666668,0.0,0.00328614,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.028507999999999978,0.0,0.0031228736110000006,0.0,0.0029677188404268174,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.5806427357333334,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.5806427357333334,0.0002488699030483273,0.003630952193750001,0.0005654004659614752,0.0034603730854811223,True,True,0.06854122273400069,0.16339292093495844
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.18079333333333336,0.0045492294544628,0.003630952193750001,0.012992904848195921,0.0034603730854811223,True,True,0.7981466378197372,0.26632790172103804
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.18079333333333336,-7.374145738481275e-19,0.003630952193750001,1.637389277160678e-34,0.0034603730854811223,False,True,-2.0309123736672918e-16,4.731828726881394e-32
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.18079333333333336,-1.1268563859800907e-18,0.003630952193750001,2.5021238103219782e-34,0.0034603730854811223,False,True,-3.1034734853291686e-16,7.230792023034385e-32
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.18079333333333336,-1.7380719086190767e-18,0.003630952193750001,3.85929490280618e-34,0.0034603730854811223,False,True,-4.786821241025534e-16,1.1152828921825903e-31
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.18079333333333336,1.7427193022001574e-18,0.003630952193750001,3.869614189522602e-34,0.0034603730854811223,True,True,4.799620620728413e-16,1.1182650234330382e-31
0.58,0.75,0.5807693333333334,0.9530208333333337,0.0,0.00380994,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.18079333333333336,0.0,0.003630952193750001,0.0,0.0034603730854811223,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.7333240690666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.7333240690666667,0.0002488699030483273,0.0037637676376666668,0.0005654004659614752,0.003595637000819066,True,True,0.06612254714071913,0.157246258683143
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.3334746666666667,0.0045492294544628,0.0037637676376666668,0.012992904848195921,0.003595637000819066,True,True,0.8273417894923735,0.2767385001913813
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.3334746666666667,-7.374145738481275e-19,0.0037637676376666668,1.637389277160678e-34,0.003595637000819066,False,True,-1.9592457474481203e-16,4.5538225265445034e-32
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.3334746666666667,-1.1268563859800907e-18,0.0037637676376666668,2.5021238103219782e-34,0.003595637000819066,False,True,-2.993958433307219e-16,6.958777567791211e-32
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.3334746666666667,-1.7380719086190767e-18,0.0037637676376666668,3.85929490280618e-34,0.003595637000819066,False,True,-4.617904387149116e-16,1.0733271745526744e-31
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.3334746666666667,1.7427193022001574e-18,0.0037637676376666668,3.869614189522602e-34,0.003595637000819066,True,True,4.630252103662142e-16,1.0761971213003776e-31
0.7,0.75,0.7334506666666667,0.9553291666666668,0.0,0.00393976,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.3334746666666667,0.0,0.0037637676376666668,0.0,0.003595637000819066,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.8863480690666666,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.8863480690666666,0.0002488699030483273,0.0025553615115000003,0.0005654004659614752,0.001612624765869863,True,True,0.0973912700525259,0.35060881981214864
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.48649866666666663,0.0045492294544628,0.0025553615115000003,0.012992904848195921,0.001612624765869863,True,True,0.5617130410938467,0.12411579894651331
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.48649866666666663,-7.374145738481275e-19,0.0025553615115000003,1.637389277160678e-34,0.001612624765869863,False,True,-2.8857544051184533e-16,1.0153566482513102e-31
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.48649866666666663,-1.1268563859800907e-18,0.0025553615115000003,2.5021238103219782e-34,0.001612624765869863,False,True,-4.4097728673960683e-16,1.5515846359784213e-31
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.48649866666666663,-1.7380719086190767e-18,0.0025553615115000003,3.85929490280618e-34,0.001612624765869863,False,True,-6.801667399298138e-16,2.393176009996625e-31
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.48649866666666663,1.7427193022001574e-18,0.0025553615115000003,3.869614189522602e-34,0.001612624765869863,True,True,6.819854233372949e-16,2.3995750725279856e-31
0.82,0.75,0.8864746666666666,0.631075,0.0,0.00404922,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.48649866666666663,0.0,0.0025553615115000003,0.0,0.001612624765869863,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352680690666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352680690666668,0.0002488699030483273,0.0006308616187499976,0.0005654004659614752,9.644296996640549e-05,True,True,0.3944920655364061,0.17057462059639839
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.5354186666666668,0.0045492294544628,0.0006308616187499976,0.012992904848195921,9.644296996640549e-05,True,True,0.1386743898202632,0.007422741187841201
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.5354186666666668,-7.374145738481275e-19,0.0006308616187499976,1.637389277160678e-34,9.644296996640549e-05,False,True,-1.168900677947814e-15,1.697779815087651e-30
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.5354186666666668,-1.1268563859800907e-18,0.0006308616187499976,2.5021238103219782e-34,9.644296996640549e-05,False,True,-1.78621801119058e-15,2.594407670350215e-30
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.5354186666666668,-1.7380719086190767e-18,0.0006308616187499976,3.85929490280618e-34,9.644296996640549e-05,False,True,-2.755076322542698e-15,4.001634234356853e-30
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.5354186666666668,1.7427193022001574e-18,0.0006308616187499976,3.869614189522602e-34,9.644296996640549e-05,True,True,2.762443062637442e-15,4.012334119190363e-30
0.94,0.75,0.9353946666666668,0.1528749999999994,0.0,0.00412665,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.5354186666666668,0.0,0.0006308616187499976,0.0,9.644296996640549e-05,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352680690666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352680690666668,0.0002488699030483273,2.6356507936153897e-08,0.0005654004659614752,1.6734290752888795e-13,True,True,0.00010590476234097222,2.959723551771714e-10
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.5354186666666668,0.0045492294544628,2.6356507936153897e-08,0.012992904848195921,1.6734290752888795e-13,True,True,5.79362026030543e-06,1.287956076674599e-11
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.5354186666666668,-7.374145738481275e-19,2.6356507936153897e-08,1.637389277160678e-34,1.6734290752888795e-13,False,True,-2.7978462686879585e-11,9.784635042737141e-22
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.5354186666666668,-1.1268563859800907e-18,2.6356507936153897e-08,2.5021238103219782e-34,1.6734290752888795e-13,False,True,-4.2754388734266007e-11,1.4952075634816154e-21
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.5354186666666668,-1.7380719086190767e-18,2.6356507936153897e-08,3.85929490280618e-34,1.6734290752888795e-13,False,True,-6.594469619531498e-11,2.3062195821713928e-21
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.5354186666666668,1.7427193022001574e-18,2.6356507936153897e-08,3.869614189522602e-34,1.6734290752888795e-13,True,True,6.612102431861335e-11,2.312386133756282e-21
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,0.0,1.6734290752888795e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352694024,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352694024,0.0002488699030483273,4.612922222354877e-08,0.0005654004659614752,5.125469136097258e-13,True,True,0.0001853547643106972,9.065201471635315e-10
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.53542,0.0045492294544628,4.612922222354877e-08,0.012992904848195921,5.125469136097258e-13,True,True,1.0140007815674355e-05,3.944821574529529e-11
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.53542,-7.374145738481275e-19,4.612922222354877e-08,1.637389277160678e-34,5.125469136097258e-13,False,True,-1.5985844510330384e-11,3.194613475728493e-22
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.53542,-1.1268563859800907e-18,4.612922222354877e-08,2.5021238103219782e-34,5.125469136097258e-13,False,True,-2.4428254621748973e-11,4.881745931704502e-22
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.53542,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.53542,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.53542,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.53542,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.53542,-1.7380719086190767e-18,4.612922222354877e-08,3.85929490280618e-34,5.125469136097258e-13,False,True,-3.76783267707427e-11,7.529642263624681e-22
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.53542,1.7427193022001574e-18,4.612922222354877e-08,3.869614189522602e-34,5.125469136097258e-13,True,True,3.7779074048868454e-11,7.549775614235938e-22
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.53542,0.0,4.612922222354877e-08,0.0,5.125469136097258e-13,False,False,0.0,0.0
