channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
4,mse_tanh,sgd,1.0,True,4,0.315,315,0.33820502400398256,0.020720750000000177
4,mse_tanh,sgd,1.0,True,5,0.421,421,0.3163036432266235,0.026028249999999975
4,mse_tanh,sgd,1.0,True,6,0.558,558,0.2813242709636688,0.031305958000000356
4,mse_tanh,sgd,1.0,True,7,0.61,610,0.2427853571176529,0.03657391700000012
4,mse_tanh,sgd,1.0,True,8,0.676,676,0.21478240537643434,0.04181349999999995
4,mse_tanh,sgd,1.0,True,9,0.739,739,0.1961010650396347,0.047062917000000315
4,mse_tanh,sgd,1.0,True,10,0.759,759,0.18226019930839538,0.05253108300000031
4,mse_tanh,sgd,1.0,True,11,0.749,749,0.17220068955421447,0.05750720800000009
4,mse_tanh,sgd,1.0,True,12,0.79,790,0.16371843206882478,0.06288320800000013
4,mse_tanh,sgd,1.0,True,13,0.8,800,0.1564382200241089,0.06812225000000005
4,mse_tanh,sgd,1.0,True,14,0.797,797,0.1506970901489258,0.07311066700000035
4,mse_tanh,sgd,1.0,True,15,0.808,808,0.14501838064193726,0.07838429199999997
4,mse_tanh,sgd,1.0,True,16,0.816,816,0.1401297197341919,0.08375991700000007
4,mse_tanh,sgd,1.0,True,17,0.809,809,0.13611570906639098,0.08860150000000022
4,mse_tanh,sgd,1.0,True,18,0.815,815,0.13224943536520004,0.09340750000000009
4,mse_tanh,sgd,1.0,True,19,0.817,817,0.12916162467002867,0.09868533300000015
4,mse_tanh,sgd,1.0,True,20,0.822,822,0.12586526960134506,0.103952708
4,mse_tanh,sgd,2.0,True,1,0.184,184,0.41561823868751524,0.006002416999999927
4,mse_tanh,sgd,2.0,True,2,0.373,373,0.3448301978111267,0.01141183400000001
4,mse_tanh,sgd,2.0,True,3,0.56,560,0.3011550703048706,0.016709292000000264
4,mse_tanh,sgd,2.0,True,4,0.677,677,0.23070803475379945,0.02205912500000018
4,mse_tanh,sgd,2.0,True,5,0.781,781,0.19011862635612486,0.027319542000000308
4,mse_tanh,sgd,2.0,True,6,0.79,790,0.16856280863285064,0.03253666700000002
4,mse_tanh,sgd,2.0,True,7,0.798,798,0.1542800145149231,0.03781354200000031
4,mse_tanh,sgd,2.0,True,8,0.803,803,0.1437837165594101,0.04312595900000016
4,mse_tanh,sgd,2.0,True,9,0.817,817,0.13541345930099488,0.048412375000000285
4,mse_tanh,sgd,2.0,True,10,0.818,818,0.1282785038948059,0.05486225000000022
4,mse_tanh,sgd,2.0,True,11,0.826,826,0.12288462221622468,0.06021087500000011
