theta_p,act,read_p_gain,read_p_slope,write_p_charge_v,write_p_discharge_v,theta_n,read_n_gain,read_n_slope,write_n_charge_v,write_n_discharge_v,write_mode,signed_read_gain,signed_increase_mobility,signed_decrease_mobility,signed_update_sign_aligned,signed_mobility_balance
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352680690666668,0.0,2.6356507936153897e-08,False,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352680690666668,0.0002488699030483273,2.6356507936153897e-08,True,0.00010590476234097222
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.5354186666666668,0.0045492294544628,2.6356507936153897e-08,True,5.79362026030543e-06
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.5354186666666668,-7.374145738481275e-19,2.6356507936153897e-08,False,-2.7978462686879585e-11
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.5354186666666668,-1.1268563859800907e-18,2.6356507936153897e-08,False,-4.2754388734266007e-11
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,False,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,False,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,False,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,False,0.0
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.5354186666666668,-1.7380719086190767e-18,2.6356507936153897e-08,False,-6.594469619531498e-11
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.5354186666666668,1.7427193022001574e-18,2.6356507936153897e-08,True,6.612102431861335e-11
1.06,0.75,0.9353946666666668,6.3492063491210615e-06,0.0,0.00415115,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.5354186666666668,0.0,2.6356507936153897e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.05,0.0001265976,0.0,0.0,-0.00125181,bounded_discharge,0.9352694024,0.0,4.612922222354877e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.1,0.0001265976,2.271871604545455,0.0,0.000109544,bounded_discharge,0.9352694024,0.0002488699030483273,4.612922222354877e-08,True,0.0001853547643106972
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.16,0.399976,2.8560671600000003,0.0,0.00159283,bounded_discharge,0.53542,0.0045492294544628,4.612922222354877e-08,True,1.0140007815674355e-05
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.24,0.399976,-2.220446049250313e-16,0.0,0.00332102,bounded_discharge,0.53542,-7.374145738481275e-19,4.612922222354877e-08,False,-1.5985844510330384e-11
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.34,0.399976,-2.220446049250313e-16,0.0,0.00507491,bounded_discharge,0.53542,-1.1268563859800907e-18,4.612922222354877e-08,False,-2.4428254621748973e-11
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.46,0.399976,0.0,0.0,0.00657842,bounded_discharge,0.53542,0.0,4.612922222354877e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.58,0.399976,0.0,0.0,0.00742333,bounded_discharge,0.53542,0.0,4.612922222354877e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.7,0.399976,0.0,0.0,0.00766575,bounded_discharge,0.53542,0.0,4.612922222354877e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.82,0.399976,0.0,0.0,0.00776357,bounded_discharge,0.53542,0.0,4.612922222354877e-08,False,0.0
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,0.94,0.399976,-2.220446049250313e-16,0.0,0.00782758,bounded_discharge,0.53542,-1.7380719086190767e-18,4.612922222354877e-08,False,-3.76783267707427e-11
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,1.06,0.399976,2.220446049250313e-16,0.0,0.00784851,bounded_discharge,0.53542,1.7427193022001574e-18,4.612922222354877e-08,True,3.7779074048868454e-11
1.15,0.75,0.935396,1.1111111111430636e-05,0.0,0.00415163,1.15,0.399976,0.0,0.0,0.00784919,bounded_discharge,0.53542,0.0,4.612922222354877e-08,False,0.0
