image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,101,0.872,1744,29.949042082999995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,102,0.858,1716,30.243964082999923,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,103,0.8725,1745,30.54347062499994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,104,0.8705,1741,30.838040792000015,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,105,0.871,1742,31.133710167000004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,106,0.871,1742,31.426971374999994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,107,0.8685,1737,31.733236374999933,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,108,0.874,1748,32.03430037499993,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,109,0.868,1736,32.32914674999995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,110,0.867,1734,32.626534499999934,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,111,0.8735,1747,32.93102499999998,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,112,0.868,1736,33.226372666999964,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,113,0.8685,1737,33.52169633300002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,114,0.872,1744,33.815358917000026,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,115,0.871,1742,34.110412166999936,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,116,0.866,1732,34.40481912500002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,117,0.8665,1733,34.69854049999992,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,118,0.8715,1743,34.992100542,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,119,0.864,1728,35.285170291999975,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.015,0.075,0.0,0,120,0.869,1738,35.57879245799995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,1,0.7825,1565,0.29874583299999813,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,2,0.8165,1633,0.6036328750000166,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,3,0.8325,1665,0.8985838749999857,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,4,0.8455,1691,1.1954165419999754,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,5,0.838,1676,1.4938922080000339,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,6,0.85,1700,1.7876829169999837,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,7,0.836,1672,2.082850166999947,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,8,0.8355,1671,2.3781011249999437,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,9,0.8525,1705,2.6756729170000426,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,10,0.8495,1699,2.9715628330000072,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,11,0.849,1698,3.2685354169999528,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,12,0.8505,1701,3.5643772920000174,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,13,0.854,1708,3.860429833000012,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,14,0.8535,1707,4.154966374999958,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,15,0.85,1700,4.450629124999978,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,16,0.8595,1719,4.746093249999944,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,17,0.853,1706,5.045273250000037,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,18,0.855,1710,5.339859958000034,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,19,0.852,1704,5.633440292000046,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,20,0.8565,1713,5.926887167000018,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,21,0.8555,1711,6.224096625000016,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,22,0.8595,1719,6.532142832999966,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,23,0.8505,1701,6.835986124999977,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,24,0.852,1704,7.131925249999995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,25,0.86,1720,7.429721208000046,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,26,0.861,1722,7.7265203329999395,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,27,0.855,1710,8.02120387499997,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,28,0.8575,1715,8.314038332999985,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,29,0.8585,1717,8.607180500000027,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,30,0.86,1720,8.901371625000024,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,31,0.861,1722,9.192160999999942,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,32,0.8565,1713,9.492372457999977,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,33,0.8595,1719,9.801418916999978,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,34,0.862,1724,10.10038350000002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,35,0.854,1708,10.404769833000046,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,36,0.859,1718,10.703741832999981,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,37,0.8585,1717,10.99825737499998,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,38,0.8585,1717,11.292368333000013,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,39,0.857,1714,11.584186250000016,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,40,0.855,1710,11.880956666999964,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,41,0.8595,1719,12.174712499999941,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,42,0.863,1726,12.468397374999995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,43,0.8605,1721,12.765436333000025,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,44,0.8635,1727,13.055895582999938,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,45,0.865,1730,13.349673457999984,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,46,0.8595,1719,13.646939542000041,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,47,0.865,1730,13.94072770799994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,48,0.857,1714,14.23377266700004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,49,0.863,1726,14.52962791699997,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,50,0.86,1720,14.823664375000021,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,51,0.8635,1727,15.121339917,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,52,0.8645,1729,15.414952249999942,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,53,0.86,1720,15.71078650000004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,54,0.8625,1725,16.005440249999992,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,55,0.871,1742,16.300873791999948,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,56,0.862,1724,16.596291332999954,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,57,0.859,1718,16.89180533299998,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,58,0.8685,1737,17.18670083300003,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,59,0.8675,1735,17.483757999999966,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,60,0.8645,1729,17.78294095800004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,61,0.863,1726,18.081302707999953,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,62,0.8665,1733,18.37480016699999,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,63,0.862,1724,18.671070999999984,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,64,0.858,1716,18.962711874999968,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,65,0.8665,1733,19.260925667000038,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,66,0.867,1734,19.55831087499996,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,67,0.86,1720,19.852673125000024,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,68,0.8625,1725,20.149005417000012,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,69,0.869,1738,20.446318832999964,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,70,0.866,1732,20.74304112499999,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,71,0.8605,1721,21.044522375000042,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,72,0.865,1730,21.33986595800002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,73,0.8595,1719,21.637091332999944,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,74,0.863,1726,21.934714957999972,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,75,0.855,1710,22.23261637500002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,76,0.857,1714,22.52945320799995,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,77,0.858,1716,22.821092375000035,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,78,0.8625,1725,23.118275041999937,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,79,0.868,1736,23.416745125000034,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,80,0.863,1726,23.71284941700003,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,81,0.8615,1723,24.011112541999978,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,82,0.866,1732,24.30659166700002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,83,0.862,1724,24.600036250000016,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,84,0.8565,1713,24.90571454199994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,85,0.8625,1725,25.20024816700004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,86,0.8645,1729,25.49637125000004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,87,0.8605,1721,25.79237979200002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,88,0.8645,1729,26.100508500000046,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,89,0.866,1732,26.396327292000024,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,90,0.8645,1729,26.691296833000024,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,91,0.863,1726,26.987613541999963,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,92,0.8595,1719,27.283071791999987,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,93,0.8595,1719,27.577283125000008,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,94,0.8525,1705,27.87185999999997,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,95,0.863,1726,28.167334458000028,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,96,0.86,1720,28.46823949999998,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,97,0.8665,1733,28.761940291999963,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,98,0.8665,1733,29.055697417000033,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,99,0.8605,1721,29.350113167000018,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,100,0.8645,1729,29.645651333000046,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,101,0.8635,1727,29.93940683300002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,102,0.867,1734,30.234460333000015,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,103,0.8675,1735,30.52448979199994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,104,0.871,1742,30.822069416999966,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,105,0.865,1730,31.116577291999988,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,106,0.868,1736,31.409916082999985,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,107,0.8695,1739,31.70591329199999,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,108,0.862,1724,31.997661125000036,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,109,0.867,1734,32.29400991700004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,110,0.8645,1729,32.58996283299996,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,111,0.867,1734,32.88414120799996,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,112,0.8625,1725,33.171734124999944,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,113,0.8705,1741,33.455643832999954,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,114,0.8655,1731,33.73887004200003,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,115,0.8705,1741,34.02232229200001,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,116,0.8655,1731,34.30718983299994,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,117,0.8615,1723,34.59974308300002,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,118,0.8625,1725,34.894088667000005,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,119,0.8675,1735,35.18847600000004,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.02,0.1,0.0,0,120,0.862,1724,35.480603291999955,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,1,0.802,1604,0.28974174999996194,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,2,0.801,1602,0.5937822079999933,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,3,0.805,1610,0.889352625000015,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,4,0.81,1620,1.1899523749999616,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,5,0.8185,1637,1.482174332999989,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,6,0.824,1648,1.7740136249999523,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,7,0.8265,1653,2.0653473749999876,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,8,0.8185,1637,2.3531038329999774,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,9,0.819,1638,2.6405655830000114,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,10,0.816,1632,2.9337464159999627,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,11,0.8215,1643,3.228122540999948,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,12,0.8285,1657,3.5230740409999726,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,13,0.8245,1649,3.8650357909999684,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,14,0.828,1656,4.161477041000012,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,15,0.8345,1669,4.462900124999919,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,16,0.8335,1667,4.760317165999936,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,17,0.829,1658,5.0651048749999745,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,18,0.826,1652,5.4320195409999315,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,19,0.828,1656,5.725516665999976,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,20,0.8335,1667,6.020026374999929,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,21,0.832,1664,6.313061915999924,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,22,0.8265,1653,6.605304499999988,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,23,0.8315,1663,6.89552495800001,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,24,0.8345,1669,7.184093624999946,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,25,0.8325,1665,7.477211415999932,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,26,0.8355,1671,7.770331665999947,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,27,0.84,1680,8.06651783299992,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,28,0.8355,1671,8.358702375000007,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,29,0.832,1664,8.65205262500001,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,30,0.8365,1673,8.948769332999973,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,31,0.833,1666,9.242251082999928,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,32,0.8365,1673,9.540937750000012,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,33,0.835,1670,9.835182040999939,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,34,0.8405,1681,10.129458666000005,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,35,0.8315,1663,10.423091,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,36,0.8375,1675,10.715509041000018,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,37,0.8415,1683,11.008924332999982,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,38,0.8425,1685,11.303552874999923,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,39,0.84,1680,11.596683624999969,shared_kernel,16,1,250,10,277,277,70,624,400,650
12,4,2,25,1,25,5000,2000,0.03,0.15,0.0,0,40,0.8395,1679,11.888236957999993,shared_kernel,16,1,250,10,277,277,70,624,400,650
