cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_0500ps,other_out_0500ps,margin_0500ps,correct_0500ps,target_out_0750ps,other_out_0750ps,margin_0750ps,correct_0750ps,target_out_1000ps,other_out_1000ps,margin_1000ps,correct_1000ps,target_out_1250ps,other_out_1250ps,margin_1250ps,correct_1250ps,target_out_1500ps,other_out_1500ps,margin_1500ps,correct_1500ps,target_out_1750ps,other_out_1750ps,margin_1750ps,correct_1750ps,target_out_2000ps,other_out_2000ps,margin_2000ps,correct_2000ps,target_out_2500ps,other_out_2500ps,margin_2500ps,correct_2500ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3500ps,other_out_3500ps,margin_3500ps,correct_3500ps,target_out_4050ps,other_out_4050ps,margin_4050ps,correct_4050ps,target_out_4500ps,other_out_4500ps,margin_4500ps,correct_4500ps,target_out_5000ps,other_out_5000ps,margin_5000ps,correct_5000ps,target_out_5500ps,other_out_5500ps,margin_5500ps,correct_5500ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
30,train,6,1,True,True,6.50431e-25,9.83015e-25,-3.32584e-25,-2.16355e-32,2.96399e-31,-0.0018528,0.0912922,0.103228,0.12488,False,3.4457275e-25,6.50431e-25,9.83015e-25,-3.32584e-25,False,0.0758521,0.103245,-0.0273932,False,0.11909,0.103244,0.0158463,True,0.122195,0.103243,0.0189519,True,0.123302,0.103241,0.0200609,True,0.123871,0.10324,0.0206311,True,0.124217,0.103239,0.0209785,True,0.124617,0.103236,0.0213809,True,0.124823,0.103234,0.0215891,True,0.124884,0.103231,0.0216527,True,0.12488,0.103228,0.0216521,True,0.124878,0.103226,0.0216516,True,0.124874,0.103223,0.0216511,True,0.124871,0.103221,0.0216505,True,4.26545e-25,3.9e-25,4.19751e-25,1.74496e-25,1.84564e-25,2.97035e-25,4.01951e-25,4.6224e-25,0.372656,0.00590225,1.2,0.300849
31,train,7,1,True,True,8.5041e-25,6.57885e-25,1.92525e-25,-1.29202e-32,6.25644e-31,-0.00179287,0.0915323,0.100581,0.124914,True,2.1527275e-24,8.5041e-25,6.57885e-25,1.92525e-25,True,0.0757657,0.100598,-0.0248319,False,0.119116,0.100596,0.01852,True,0.122228,0.100595,0.0216332,True,0.123338,0.100594,0.0227442,True,0.123908,0.100593,0.0233152,True,0.124254,0.100591,0.023663,True,0.124655,0.100589,0.0240658,True,0.124861,0.100587,0.0242741,True,0.124917,0.100584,0.0243335,True,0.124914,0.100581,0.0243328,True,0.124911,0.100579,0.0243323,True,0.124908,0.100576,0.0243317,True,0.124905,0.100574,0.0243311,True,2.30206e-24,2.22712e-24,1.69327e-24,2.57376e-24,1.98341e-24,1.91302e-24,2.30206e-24,2.22712e-24,0.398038,0.00587691,1.2,0.0725524
32,train,8,1,True,True,8.50464e-25,6.3114e-25,2.19325e-25,-1.24785e-32,6.27089e-31,-0.00539365,0.0427068,0.120041,0.0992296,True,2.1500350000000002e-24,8.50464e-25,6.3114e-25,2.19325e-25,True,0.0756424,0.113898,-0.0382553,False,0.0961565,0.120059,-0.0239024,False,0.0977733,0.120057,-0.022284,False,0.0983753,0.120056,-0.0216806,False,0.0986897,0.120054,-0.0213647,False,0.0988827,0.120053,-0.0211701,False,0.0991074,0.12005,-0.0209424,False,0.0992239,0.120047,-0.0208233,False,0.0992324,0.120044,-0.0208114,False,0.0992296,0.120041,-0.0208109,False,0.0992274,0.120038,-0.0208104,False,0.0992249,0.120035,-0.0208099,False,0.0992224,0.120032,-0.0208093,False,2.29962e-24,2.22402e-24,1.69127e-24,2.57031e-24,1.98118e-24,1.91025e-24,2.29962e-24,2.22401e-24,0.338947,0.252932,0.0594484,1.2
33,train,9,1,True,True,6.53182e-25,7.67538e-25,-1.14355e-25,-3.69385e-32,3.0847e-31,-0.00159783,0.0922966,0.086988,0.125512,False,5.288266249999999e-25,6.53182e-25,7.67538e-25,-1.14355e-25,False,0.0742141,0.0870024,-0.0127883,False,0.119719,0.0870013,0.0327175,True,0.122836,0.0870002,0.0358358,True,0.123947,0.0869991,0.0369479,True,0.124517,0.086998,0.0375193,True,0.124864,0.086997,0.0378674,True,0.125265,0.0869948,0.0382703,True,0.125471,0.0869928,0.0384786,True,0.125516,0.0869904,0.0385253,True,0.125512,0.086988,0.0385242,True,0.125509,0.086986,0.0385233,True,0.125506,0.0869839,0.0385224,True,0.125503,0.0869817,0.0385214,True,5.3759e-25,7.47118e-25,5.7567e-25,2.87752e-25,3.7818e-25,3.42265e-25,7.53997e-25,6.08041e-25,0.602251,0.00579778,1.2,-3.55754e-05
34,train,10,1,True,True,8.53618e-25,6.07665e-25,2.45953e-25,-1.12011e-32,6.31141e-31,-0.00155476,0.0924022,0.0931527,0.125273,True,2.14458125e-24,8.53618e-25,6.07665e-25,2.45953e-25,True,0.0761117,0.0931681,-0.0170564,False,0.119471,0.0931669,0.0263044,True,0.122594,0.0931657,0.0294279,True,0.123707,0.0931646,0.030542,True,0.124278,0.0931634,0.0311143,True,0.124625,0.0931622,0.031463,True,0.125026,0.0931599,0.0318665,True,0.125233,0.0931578,0.0320752,True,0.125276,0.0931552,0.0321212,True,0.125273,0.0931527,0.0321204,True,0.12527,0.0931506,0.0321196,True,0.125267,0.0931482,0.0321188,True,0.125264,0.0931459,0.032118,True,2.29466e-24,2.21774e-24,1.6872e-24,2.56333e-24,1.97667e-24,1.90465e-24,2.29466e-24,2.21774e-24,0.637094,0.00578702,1.2,0.000794849
35,train,11,1,True,True,8.52547e-25,5.80202e-25,2.72345e-25,-1.07818e-32,6.32192e-31,-0.00149602,0.0925714,0.0912473,0.125154,True,2.14181875e-24,8.52547e-25,5.80202e-25,2.72345e-25,True,0.0759035,0.0912624,-0.0153589,False,0.119349,0.0912613,0.0280882,True,0.122475,0.0912601,0.0312148,True,0.123589,0.091259,0.0323297,True,0.12416,0.0912578,0.0329025,True,0.124508,0.0912567,0.0332514,True,0.12491,0.0912544,0.0336551,True,0.125116,0.0912523,0.0338639,True,0.125158,0.0912498,0.0339081,True,0.125154,0.0912473,0.0339072,True,0.125152,0.0912452,0.0339064,True,0.125149,0.091243,0.0339056,True,0.125145,0.0912407,0.0339047,True,2.29213e-24,2.21457e-24,1.68514e-24,2.5598e-24,1.97437e-24,1.90183e-24,2.29214e-24,2.21457e-24,0.681371,0.00576987,1.2,0.000276498
36,train,0,0,True,True,5.84867e-25,8.51354e-25,-2.66487e-25,-1.03732e-32,6.33156e-31,0.0185155,0.0445534,0.126393,0.0992836,False,2.1390362500000003e-24,5.84867e-25,8.51354e-25,-2.66487e-25,False,0.103276,0.0755224,0.0277536,True,0.124502,0.0962071,0.0282948,True,0.12555,0.0978264,0.0277232,True,0.125914,0.0984289,0.0274847,True,0.126097,0.0987435,0.0273535,True,0.126207,0.0989366,0.0272702,True,0.126332,0.0991614,0.0271702,True,0.126395,0.0992779,0.0271167,True,0.126397,0.0992863,0.0271107,True,0.126393,0.0992836,0.0271099,True,0.126391,0.0992813,0.0271093,True,0.126387,0.0992789,0.0271086,True,0.126384,0.0992764,0.0271079,True,2.28959e-24,2.21138e-24,1.68307e-24,2.55624e-24,1.97206e-24,1.89898e-24,2.28959e-24,2.21138e-24,0.333741,0.229276,0.0550346,1.2
37,train,1,0,True,True,8.67883e-25,6.31696e-25,2.36188e-25,1.34787e-31,3.16573e-31,0.00650425,0.0446843,0.121292,0.0965843,True,2.1225825000000003e-25,8.67883e-25,6.31696e-25,2.36188e-25,True,0.103829,0.0732,0.0306292,True,0.120724,0.0935153,0.0272088,True,0.121129,0.0951292,0.0259996,True,0.12123,0.0957304,0.0254997,True,0.121268,0.0960445,0.0252237,True,0.121285,0.0962375,0.0250477,True,0.121297,0.096462,0.0248349,True,0.121299,0.0965784,0.0247202,True,0.121296,0.096587,0.0247085,True,0.121292,0.0965843,0.0247079,True,0.121289,0.0965821,0.0247073,True,0.121286,0.0965797,0.0247067,True,0.121283,0.0965773,0.0247061,True,1.44635e-25,5.10228e-25,1.85827e-70,5.17411e-25,-1.41309e-71,2.30278e-25,1.33486e-25,1.62028e-25,0.335877,0.227515,0.0313431,1.2
38,train,2,0,True,True,8.21746e-25,6.11954e-25,2.09792e-25,4.77909e-32,3.16589e-31,-0.000907206,0.0662677,0.0978473,0.094177,True,3.9884363750000003e-25,8.21746e-25,6.11954e-25,2.09792e-25,True,0.0973579,0.0689823,0.0283756,True,0.0978623,0.0910757,0.00678652,True,0.097861,0.0927128,0.00514819,True,0.0978598,0.0933191,0.00454066,True,0.0978586,0.0936351,0.00422345,True,0.0978573,0.093829,0.00402837,True,0.0978549,0.0940544,0.00380052,True,0.0978527,0.0941711,0.00368159,True,0.09785,0.0941796,0.00367035,True,0.0978473,0.094177,0.00367025,True,0.0978451,0.0941749,0.00367016,True,0.0978426,0.0941725,0.00367007,True,0.0978402,0.0941702,0.00366998,True,5.38641e-25,5.71601e-25,1.54884e-99,1.13343e-24,6.24921e-26,4.64599e-25,2.4807e-25,1.71916e-25,0.350418,0.011171,0.0220012,1.2
39,train,3,0,True,True,6.43468e-25,5.95735e-25,4.77331e-26,-1.89462e-32,3.21658e-31,0.0111388,0.0445774,0.127504,0.0920159,True,1.0203431249999999e-24,6.43468e-25,5.95735e-25,4.77331e-26,True,0.102211,0.0671058,0.0351048,True,0.126325,0.0889196,0.0374057,True,0.127088,0.090553,0.0365346,True,0.127303,0.0911584,0.0361441,True,0.127395,0.0914741,0.0359211,True,0.127444,0.0916678,0.0357761,True,0.12749,0.091893,0.0355974,True,0.127509,0.0920097,0.0354993,True,0.127507,0.0920185,0.0354888,True,0.127504,0.0920159,0.0354878,True,0.127501,0.0920138,0.035487,True,0.127498,0.0920115,0.0354861,True,0.127494,0.0920092,0.0354852,True,1.47614e-24,9.07872e-25,9.47695e-25,1.12613e-24,7.20358e-25,9.27036e-25,9.80494e-25,1.07702e-24,0.335081,0.229053,0.000430509,1.2
40,train,4,0,True,True,8.72191e-25,5.81088e-25,2.91103e-25,8.21761e-32,3.14792e-31,-0.0012312,0.0444129,0.118661,0.0900597,True,2.812589625e-25,8.72191e-25,5.81088e-25,2.91103e-25,True,0.102487,0.0655026,0.0369845,True,0.118664,0.0869678,0.0316961,True,0.118677,0.0885979,0.0300794,True,0.118676,0.0892026,0.0294732,True,0.118674,0.089518,0.0291564,True,0.118673,0.0897116,0.0289613,True,0.11867,0.0899367,0.0287332,True,0.118667,0.0900533,0.0286139,True,0.118664,0.0900622,0.0286018,True,0.118661,0.0900597,0.028601,True,0.118658,0.0900576,0.0286004,True,0.118655,0.0900554,0.0285997,True,0.118652,0.0900531,0.0285989,True,2.35209e-25,4.28876e-25,2.40328e-25,3.84498e-25,9.27907e-26,3.29805e-25,2.63454e-25,2.75111e-25,0.336172,0.231325,0.000113878,1.2
41,train,5,0,True,True,7.98938e-25,5.67834e-25,2.31104e-25,-8.28119e-33,3.1337e-31,-0.00021147,0.0442051,0.123403,0.0882767,True,3.67723375e-25,7.98938e-25,5.67834e-25,2.31104e-25,True,0.102582,0.0638556,0.0387262,True,0.123226,0.0851881,0.0380382,True,0.12341,0.0868158,0.0365941,True,0.123419,0.08742,0.0359987,True,0.123417,0.0877351,0.0356819,True,0.123416,0.0879286,0.0354869,True,0.123412,0.0881536,0.0352588,True,0.12341,0.0882702,0.0351394,True,0.123406,0.0882792,0.0351271,True,0.123403,0.0882767,0.0351261,True,0.1234,0.0882747,0.0351253,True,0.123397,0.0882725,0.0351244,True,0.123394,0.0882703,0.0351236,True,4.54024e-25,2.28778e-25,6.08062e-25,1.77986e-25,2.6103e-25,3.11457e-25,4.76471e-25,4.23979e-25,0.335749,0.234151,-1.34865e-05,1.2
42,train,6,1,True,True,5.55758e-25,8.372e-25,-2.81442e-25,-7.51374e-34,3.11747e-31,-0.00140136,0.0889604,0.0898927,0.114464,False,3.298605e-25,5.55758e-25,8.372e-25,-2.81442e-25,False,0.064683,0.0899075,-0.0252245,False,0.108785,0.0899064,0.0188784,True,0.111834,0.0899053,0.0219291,True,0.11292,0.0899042,0.0230155,True,0.113476,0.089903,0.0235733,True,0.113815,0.0899019,0.023913,True,0.114206,0.0898996,0.024306,True,0.114407,0.0898976,0.0245092,True,0.114467,0.0898951,0.0245719,True,0.114464,0.0898927,0.0245713,True,0.114461,0.0898906,0.0245707,True,0.114458,0.0898884,0.0245701,True,0.114456,0.0898861,0.0245695,True,4.16956e-25,3.68143e-25,4.03504e-25,1.61769e-25,1.68088e-25,2.85877e-25,3.85092e-25,4.49455e-25,0.694225,0.0061608,1.2,9.80592e-05
43,train,7,1,True,True,7.64323e-25,5.7942e-25,1.84902e-25,-3.3367e-33,4.43665e-31,-0.00134068,0.0889815,0.0889418,0.114234,True,2.1178812500000002e-24,7.64323e-25,5.7942e-25,1.84902e-25,True,0.0643884,0.0889566,-0.0245681,False,0.108559,0.0889555,0.0196038,True,0.111606,0.0889543,0.0226514,True,0.112691,0.0889532,0.0237376,True,0.113248,0.0889521,0.0242955,True,0.113586,0.088951,0.0246353,True,0.113977,0.0889488,0.0250286,True,0.114179,0.0889468,0.025232,True,0.114237,0.0889443,0.0252925,True,0.114234,0.0889418,0.0252918,True,0.114231,0.0889398,0.0252912,True,0.114228,0.0889376,0.0252906,True,0.114225,0.0889354,0.02529,True,2.26983e-24,2.18736e-24,1.66737e-24,2.52915e-24,1.95437e-24,1.87778e-24,2.26983e-24,2.18736e-24,0.72958,0.00615834,1.2,1.83695e-05
44,train,8,1,True,True,7.62711e-25,5.67346e-25,1.95365e-25,-9.22487e-33,6.09938e-31,-0.00451586,0.0442436,0.105082,0.0861384,True,2.1148449999999997e-24,7.62711e-25,5.67346e-25,1.95365e-25,True,0.0622694,0.0984231,-0.0361537,False,0.0830609,0.105098,-0.0220374,False,0.0846806,0.105097,-0.0204165,False,0.0852829,0.105096,-0.0198128,False,0.0855974,0.105094,-0.019497,False,0.0857905,0.105093,-0.0193025,False,0.0860153,0.10509,-0.0190752,False,0.0861318,0.105088,-0.0189563,False,0.0861408,0.105085,-0.0189444,False,0.0861384,0.105082,-0.0189439,False,0.0861364,0.10508,-0.0189435,False,0.0861343,0.105077,-0.018943,False,0.0861321,0.105075,-0.0189425,False,2.26699e-24,2.18392e-24,1.6651e-24,2.52528e-24,1.95182e-24,1.87474e-24,2.26699e-24,2.18392e-24,0.338818,0.233684,-3.22819e-05,1.2
45,train,9,1,True,True,5.52439e-25,6.69725e-25,-1.17286e-25,-3.07269e-32,3.16431e-31,-0.00115935,0.0893667,0.0762545,0.114239,False,5.097064999999999e-25,5.52439e-25,6.69725e-25,-1.17286e-25,False,0.0625066,0.0762671,-0.0137605,False,0.108536,0.0762661,0.03227,True,0.111605,0.0762652,0.0353398,True,0.112696,0.0762642,0.0364319,True,0.113256,0.0762633,0.0369924,True,0.113596,0.0762623,0.0373336,True,0.113989,0.0762604,0.0377284,True,0.114191,0.0762587,0.0379323,True,0.114242,0.0762566,0.0379851,True,0.114239,0.0762545,0.0379841,True,0.114236,0.0762527,0.0379832,True,0.114233,0.0762508,0.0379823,True,0.11423,0.0762489,0.0379813,True,5.28924e-25,7.06001e-25,5.64546e-25,2.65133e-25,3.57844e-25,3.27846e-25,7.29894e-25,5.97464e-25,0.826154,0.00611404,1.2,4.82179e-07
46,train,10,1,True,True,7.61506e-25,5.36306e-25,2.252e-25,-8.08488e-33,6.11681e-31,-0.00112215,0.0893113,0.0839376,0.113855,True,2.1089475e-24,7.61506e-25,5.36306e-25,2.252e-25,True,0.0643455,0.0839515,-0.0196061,False,0.108179,0.0839505,0.0242286,True,0.111227,0.0839494,0.0272779,True,0.112315,0.0839484,0.0283662,True,0.112873,0.0839473,0.0289255,True,0.113213,0.0839463,0.0292663,True,0.113605,0.0839442,0.0296609,True,0.113807,0.0839423,0.0298649,True,0.113858,0.08394,0.0299177,True,0.113855,0.0839376,0.0299169,True,0.113852,0.0839358,0.0299162,True,0.113849,0.0839336,0.0299155,True,0.113846,0.0839315,0.0299147,True,2.2615e-24,2.17723e-24,1.66066e-24,2.51781e-24,1.94686e-24,1.86879e-24,2.2615e-24,2.17723e-24,0.841497,0.00612036,1.2,-1.24578e-06
47,train,11,1,True,True,7.59309e-25,5.06298e-25,2.53011e-25,-7.70715e-33,6.11777e-31,-0.0010692,0.0893278,0.0833978,0.113588,True,2.10592375e-24,7.59309e-25,5.06298e-25,2.53011e-25,True,0.0639702,0.0834116,-0.0194413,False,0.107903,0.0834105,0.0244925,True,0.110957,0.0834095,0.0275476,True,0.112046,0.0834084,0.0286379,True,0.112606,0.0834074,0.0291982,True,0.112946,0.0834063,0.0295395,True,0.113339,0.0834042,0.0299347,True,0.113541,0.0834024,0.030139,True,0.113591,0.0834001,0.0301907,True,0.113588,0.0833978,0.0301899,True,0.113585,0.0833959,0.0301892,True,0.113582,0.0833938,0.0301884,True,0.113579,0.0833917,0.0301877,True,2.25867e-24,2.17382e-24,1.65838e-24,2.51397e-24,1.94431e-24,1.86576e-24,2.25867e-24,2.17381e-24,0.864148,0.00611847,1.2,1.11806e-07
48,train,0,0,True,True,5.19134e-25,7.57178e-25,-2.38044e-25,-7.32827e-33,6.11809e-31,0.0216937,0.0447673,0.115614,0.085221,False,2.1028075000000002e-24,5.19134e-25,7.57178e-25,-2.38044e-25,False,0.092232,0.0613968,0.0308352,True,0.113797,0.0821441,0.0316532,True,0.114808,0.0837634,0.031045,True,0.115157,0.0843657,0.0307917,True,0.115332,0.0846801,0.0306523,True,0.115437,0.0848732,0.0305637,True,0.115555,0.085098,0.0304573,True,0.115615,0.0852144,0.0304004,True,0.115617,0.0852234,0.0303938,True,0.115614,0.085221,0.030393,True,0.115611,0.0852191,0.0303923,True,0.115608,0.085217,0.0303915,True,0.115606,0.0852148,0.0303908,True,2.25573e-24,2.1703e-24,1.65605e-24,2.51001e-24,1.94168e-24,1.86266e-24,2.25573e-24,2.1703e-24,0.332577,0.226583,-1.27256e-05,1.2
49,train,1,0,True,True,7.75658e-25,5.35956e-25,2.39702e-25,1.57083e-31,3.14932e-31,0.00909403,0.0444343,0.110422,0.0838068,True,2.0382675000000001e-25,7.75658e-25,5.35956e-25,2.39702e-25,True,0.0929422,0.0611346,0.0318076,True,0.109873,0.080754,0.0291189,True,0.110271,0.0823559,0.0279151,True,0.110368,0.0829543,0.0274134,True,0.110403,0.0832673,0.0271355,True,0.110418,0.0834598,0.0269579,True,0.110427,0.0836839,0.0267431,True,0.110428,0.0838001,0.0266274,True,0.110425,0.0838091,0.0266156,True,0.110422,0.0838068,0.0266148,True,0.110419,0.0838049,0.0266142,True,0.110416,0.0838028,0.0266135,True,0.110414,0.0838007,0.0266129,True,1.31162e-25,5.07843e-25,6.27319e-73,5.05474e-25,7.35519e-73,2.13652e-25,1.24524e-25,1.47959e-25,0.335745,0.23118,-7.90876e-07,1.2
50,train,2,0,True,True,7.31984e-25,5.25367e-25,2.06617e-25,6.65114e-32,3.12681e-31,-0.00204476,0.04489,0.0883616,0.0824905,True,3.8272119999999996e-25,7.31984e-25,5.25367e-25,2.06617e-25,True,0.0878766,0.0588289,0.0290477,True,0.0883751,0.0794174,0.00895765,True,0.088374,0.0810339,0.00734009,True,0.0883729,0.0816355,0.00673738,True,0.0883718,0.0819497,0.00642209,True,0.0883707,0.0821427,0.00622801,True,0.0883684,0.0823673,0.00600117,True,0.0883665,0.0824837,0.00588272,True,0.088364,0.0824928,0.00587123,True,0.0883616,0.0824905,0.00587107,True,0.0883596,0.0824886,0.00587094,True,0.0883574,0.0824866,0.00587079,True,0.0883552,0.0824845,0.00587064,True,5.07808e-25,5.58378e-25,7.62125e-109,1.13043e-24,4.69446e-26,4.33961e-25,2.34055e-25,1.50193e-25,0.354408,0.224918,4.60469e-07,1.2
51,train,3,0,True,True,5.68044e-25,5.16483e-25,5.15613e-26,1.2723e-32,3.57702e-31,0.0165518,0.0437725,0.115723,0.0812623,True,9.7760375e-25,5.68044e-25,5.16483e-25,5.15613e-26,True,0.092,0.0579404,0.0340596,True,0.114531,0.0781959,0.0363353,True,0.115299,0.0798075,0.0354919,True,0.115517,0.080408,0.0351091,True,0.115611,0.0807218,0.0348894,True,0.115661,0.0809146,0.0347461,True,0.115708,0.081139,0.0345693,True,0.115728,0.0812554,0.0344722,True,0.115726,0.0812645,0.0344617,True,0.115723,0.0812623,0.0344607,True,0.11572,0.0812604,0.0344599,True,0.115717,0.0812584,0.0344591,True,0.115715,0.0812564,0.0344582,True,1.44122e-24,8.56592e-25,9.10997e-25,1.0673e-24,6.70299e-25,8.99028e-25,9.30254e-25,1.04514e-24,0.333926,0.240017,4.82178e-07,1.2
52,train,4,0,True,True,7.73717e-25,5.08247e-25,2.6547e-25,1.20956e-31,3.08183e-31,0.0014252,0.0434486,0.106523,0.0801111,True,2.68417e-25,7.73717e-25,5.08247e-25,2.6547e-25,True,0.0913313,0.0567766,0.0345547,True,0.10652,0.0770445,0.0294751,True,0.106538,0.0786562,0.0278813,True,0.106536,0.0792567,0.0272795,True,0.106535,0.0795705,0.0269644,True,0.106534,0.0797633,0.0267703,True,0.106531,0.0799877,0.0265431,True,0.106528,0.0801041,0.0264244,True,0.106526,0.0801133,0.0264123,True,0.106523,0.0801111,0.0264115,True,0.10652,0.0801093,0.0264109,True,0.106518,0.0801072,0.0264103,True,0.106515,0.0801052,0.0264096,True,2.26181e-25,4.17961e-25,2.28771e-25,3.64399e-25,8.337e-26,3.08793e-25,2.58032e-25,2.59829e-25,0.336123,0.244198,4.8219e-07,1.2
53,train,5,0,True,True,7.01294e-25,5.00473e-25,2.0082e-25,1.0991e-32,3.05995e-31,0.00321637,0.0431309,0.111368,0.0790282,True,3.52175125e-25,7.01294e-25,5.00473e-25,2.0082e-25,True,0.0917273,0.0560285,0.0356988,True,0.11113,0.0759683,0.0351614,True,0.111361,0.0775752,0.0337855,True,0.111381,0.0781747,0.0332068,True,0.111381,0.078488,0.0328928,True,0.111379,0.0786806,0.0326989,True,0.111377,0.0789049,0.0324718,True,0.111374,0.0790212,0.032353,True,0.111371,0.0790304,0.0323407,True,0.111368,0.0790282,0.0323398,True,0.111365,0.0790264,0.0323391,True,0.111363,0.0790244,0.0323382,True,0.11136,0.0790225,0.0323374,True,4.45261e-25,2.0405e-25,5.89998e-25,1.57944e-25,2.47495e-25,2.99458e-25,4.63772e-25,4.09423e-25,0.335664,0.248206,4.82183e-07,1.2
54,train,6,1,True,True,4.93972e-25,7.40726e-25,-2.46754e-25,6.26349e-32,2.51385e-31,-0.000905317,0.087349,0.0775603,0.107965,False,3.1444499999999997e-25,4.93972e-25,7.40726e-25,-2.46754e-25,False,0.0569374,0.0775731,-0.0206358,False,0.102283,0.0775722,0.0247107,True,0.105346,0.0775712,0.0277746,True,0.10643,0.0775702,0.02886,True,0.106985,0.0775692,0.029416,True,0.107322,0.0775683,0.0297541,True,0.107711,0.0775663,0.0301448,True,0.107911,0.0775646,0.0303466,True,0.107968,0.0775624,0.0304056,True,0.107965,0.0775603,0.0304048,True,0.107963,0.0775585,0.0304041,True,0.10796,0.0775566,0.0304033,True,0.107957,0.0775547,0.0304025,True,4.07132e-25,3.44756e-25,3.8535e-25,1.48089e-25,1.51883e-25,2.75213e-25,3.67898e-25,4.35239e-25,0.877271,0.00635396,1.2,4.82188e-07
55,train,7,1,True,True,7.12132e-25,5.03453e-25,2.08679e-25,-6.21201e-33,5.98014e-31,-0.00086184,0.0871522,0.0742775,0.107557,True,2.08104625e-24,7.12132e-25,5.03453e-25,2.08679e-25,True,0.0551304,0.0742898,-0.0191594,False,0.101894,0.0742889,0.0276051,True,0.104949,0.0742879,0.0306611,True,0.10603,0.074287,0.0317426,True,0.106583,0.0742861,0.0322965,True,0.106918,0.0742851,0.0326333,True,0.107306,0.0742833,0.0330224,True,0.107505,0.0742816,0.0332233,True,0.10756,0.0742795,0.0332809,True,0.107557,0.0742775,0.03328,True,0.107555,0.0742758,0.0332792,True,0.107552,0.074274,0.0332784,True,0.10755,0.0742721,0.0332775,True,2.23518e-24,2.14583e-24,1.63961e-24,2.48253e-24,1.92323e-24,1.84097e-24,2.23519e-24,2.14583e-24,0.891953,0.00637844,1.2,4.82188e-07
56,train,8,1,True,True,7.08992e-25,4.97615e-25,2.11377e-25,-5.92682e-33,5.96807e-31,-0.0035158,0.0426353,0.0949828,0.0770755,True,2.0777675e-24,7.08992e-25,4.97615e-25,2.11377e-25,True,0.0542577,0.0885412,-0.0342835,False,0.0740195,0.0949973,-0.0209778,False,0.0756235,0.0949961,-0.0193726,False,0.0762223,0.0949949,-0.0187726,False,0.0765354,0.0949937,-0.0184583,False,0.0767279,0.0949925,-0.0182646,False,0.0769521,0.0949901,-0.0180381,False,0.0770683,0.094988,-0.0179197,False,0.0770776,0.0949854,-0.0179078,False,0.0770755,0.0949828,-0.0179073,False,0.0770737,0.0949806,-0.0179069,False,0.0770718,0.0949782,-0.0179064,False,0.0770699,0.0949758,-0.017906,False,2.23205e-24,2.14217e-24,1.63714e-24,2.47838e-24,1.92044e-24,1.83774e-24,2.23206e-24,2.14216e-24,0.338786,0.254294,4.82209e-07,1.2
57,train,9,1,True,True,4.85644e-25,6.01667e-25,-1.16022e-25,-2.38774e-32,3.03587e-31,-0.000724657,0.0870474,0.0742523,0.107131,False,4.8942275e-25,4.85644e-25,6.01667e-25,-1.16022e-25,False,0.0559407,0.0742646,-0.0183239,False,0.101477,0.0742636,0.0272137,True,0.104533,0.0742627,0.0302701,True,0.105612,0.0742618,0.0313502,True,0.106164,0.0742609,0.0319029,True,0.106499,0.0742599,0.0322387,True,0.106885,0.0742581,0.0326266,True,0.107083,0.0742564,0.0328269,True,0.107134,0.0742543,0.0328798,True,0.107131,0.0742523,0.0328789,True,0.107129,0.0742506,0.0328781,True,0.107126,0.0742487,0.0328773,True,0.107123,0.0742469,0.0328765,True,5.21994e-25,6.61635e-25,5.51578e-25,2.42117e-25,3.38343e-25,3.13318e-25,7.01539e-25,5.84858e-25,0.939011,0.00639156,1.2,4.82189e-07
58,train,10,1,True,True,7.05545e-25,4.77151e-25,2.28394e-25,-4.93506e-33,5.95741e-31,-0.000684639,0.0867992,0.0760875,0.106689,True,2.07238625e-24,7.05545e-25,4.77151e-25,2.28394e-25,True,0.0560087,0.0761001,-0.0200914,False,0.101093,0.0760992,0.0249938,True,0.104113,0.0760982,0.0280149,True,0.105182,0.0760973,0.0290851,True,0.10573,0.0760963,0.0296333,True,0.106062,0.0760953,0.0299667,True,0.106445,0.0760934,0.030352,True,0.106643,0.0760917,0.0305509,True,0.106692,0.0760896,0.0306027,True,0.106689,0.0760875,0.0306018,True,0.106687,0.0760858,0.0306012,True,0.106684,0.0760839,0.0306004,True,0.106682,0.076082,0.0305996,True,2.22713e-24,2.13607e-24,1.63291e-24,2.47176e-24,1.91584e-24,1.83218e-24,2.22713e-24,2.13607e-24,0.950218,0.00642285,1.2,4.82189e-07
