image_size,block_size,stride,blocks,shared_channels,private_channels,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,private_weight_values,private_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,40,0.872,872,5.5286395420000645,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,41,0.869,869,5.660433084000033,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,42,0.873,873,5.785274167000011,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,43,0.869,869,5.913803084000051,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,44,0.861,861,6.042420125000035,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,45,0.866,866,6.1680177920000006,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,46,0.878,878,6.296017667000001,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,47,0.865,865,6.419926750000059,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,48,0.865,865,6.5508901250000235,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,49,0.873,873,6.676649584000074,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,50,0.87,870,6.801403750000077,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,51,0.879,879,6.93096704200002,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,52,0.869,869,7.059418750000077,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,53,0.877,877,7.190412874999993,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,54,0.869,869,7.349357750000081,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,55,0.866,866,7.5025490000000445,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,56,0.873,873,7.638858084000049,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,57,0.885,885,7.768752042000074,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,58,0.872,872,7.899001834000046,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,59,0.864,864,8.090788125000017,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,60,0.878,878,8.26044683400005,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,61,0.877,877,8.394505000000095,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,62,0.862,862,8.633304209000016,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,63,0.871,871,8.84520795900005,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,64,0.862,862,9.01753983399999,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,65,0.868,868,9.146632417000092,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,66,0.887,887,9.29129454200006,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,67,0.865,865,9.428220709000016,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,68,0.871,871,9.561062333999985,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,69,0.871,871,9.691464999999994,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,70,0.87,870,9.81722891700008,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,71,0.87,870,9.945140584,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,72,0.87,870,10.070007750000059,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,73,0.872,872,10.197185750000017,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,74,0.849,849,10.327792125000087,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,75,0.885,885,10.525738166999986,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,76,0.845,845,10.687807375000034,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,77,0.871,871,10.83578095900009,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,78,0.861,861,10.975357167000084,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,79,0.877,877,11.109278500000073,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
8,4,2,9,3,0,3,27,2000,1000,0.08,0.4,0.0,0,80,0.873,873,11.24352900000008,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,1,0.549,549,0.13647049999997307,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,2,0.739,739,0.2716266669999641,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,3,0.776,776,0.41330487499999435,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,4,0.822,822,0.5630187089999481,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,5,0.847,847,0.7263510000000224,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,6,0.852,852,0.8871302090000199,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,7,0.852,852,1.0183191249999481,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,8,0.859,859,1.1581203749999531,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,9,0.86,860,1.3049634589999641,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,10,0.87,870,1.436055667000005,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,11,0.872,872,1.567802874999984,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,12,0.873,873,1.6970667499999763,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,13,0.871,871,1.821289084,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,14,0.872,872,1.9520283749999408,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,15,0.884,884,2.080078458999992,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,16,0.875,875,2.21065704199998,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,17,0.877,877,2.336157291999939,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,18,0.879,879,2.45818133399996,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,19,0.89,890,2.5882144170000174,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,20,0.89,890,2.714856458999975,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,21,0.888,888,2.8522161669999377,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,22,0.882,882,2.9809416670000246,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,23,0.888,888,3.104884167000023,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,24,0.885,885,3.2390765840000313,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,25,0.89,890,3.370369291999964,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,26,0.897,897,3.5069733340000084,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,27,0.898,898,3.638775291999991,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,28,0.894,894,3.7630653749999965,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,29,0.896,896,3.897354250000035,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,30,0.898,898,4.019424875000027,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,31,0.898,898,4.165703291999989,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,32,0.893,893,4.290106709000042,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,33,0.887,887,4.41412620899996,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,34,0.891,891,4.539170958999989,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,35,0.893,893,4.666753958999948,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,36,0.899,899,4.790782874999991,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,37,0.891,891,4.9171117089999825,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,38,0.893,893,5.045097625000039,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,39,0.893,893,5.173525833999975,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,40,0.894,894,5.301025374999995,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,41,0.893,893,5.429534291999971,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,42,0.881,881,5.559577459000025,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,43,0.89,890,5.682126041999936,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,44,0.895,895,5.807198916999937,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,45,0.879,879,5.971821999999975,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,46,0.889,889,6.0973460420000265,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,47,0.887,887,6.227473292000013,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,48,0.875,875,6.352127499999938,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,49,0.883,883,6.480466999999976,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,50,0.886,886,6.615632000000005,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,51,0.891,891,6.73584537499994,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,52,0.89,890,6.86604320899994,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,53,0.884,884,6.988472291999983,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,54,0.891,891,7.112542666999957,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,55,0.89,890,7.241286333999938,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,56,0.888,888,7.37106325000002,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,57,0.893,893,7.497442374999991,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,58,0.889,889,7.621937291999984,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,59,0.888,888,7.750878209000007,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,60,0.886,886,7.877300499999933,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,61,0.89,890,8.005022416999964,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,62,0.888,888,8.130759458999933,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,63,0.892,892,8.260501041999987,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,64,0.887,887,8.388749666999956,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,65,0.886,886,8.51851658399994,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,66,0.887,887,8.653239417000009,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,67,0.886,886,8.785785541999985,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,68,0.881,881,8.920341124999936,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,69,0.886,886,9.068520041999932,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,70,0.881,881,9.224147084000037,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,71,0.888,888,9.371126208999954,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,72,0.888,888,9.518009709000012,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,73,0.88,880,9.645410749999996,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,74,0.887,887,9.783250917000032,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,75,0.884,884,9.916986041999962,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,76,0.878,878,10.04635108399998,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,77,0.887,887,10.186218791999977,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,78,0.881,881,10.327320291999968,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,79,0.877,877,10.472775333999948,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.02,0.1,0.0,0,80,0.877,877,10.608538416999977,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,1,0.679,679,0.14317383399998107,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,2,0.783,783,0.271678124999994,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,3,0.824,824,0.41083745899993573,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,4,0.839,839,0.5486006249999491,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,5,0.847,847,0.6891926669999293,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,6,0.862,862,0.8312093339999365,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,7,0.855,855,0.970285874999945,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,8,0.867,867,1.1101937089999865,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,9,0.862,862,1.256198124999969,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,10,0.862,862,1.3914982499999269,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,11,0.87,870,1.5212540840000202,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,12,0.876,876,1.6703799590000017,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,13,0.881,881,1.8109201669999493,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,14,0.885,885,2.0063508339999316,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,15,0.875,875,2.1483173750000333,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,16,0.896,896,2.286090083999966,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,17,0.896,896,2.429821584000024,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,18,0.884,884,2.570492209000008,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,19,0.881,881,2.7047904999999446,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,20,0.88,880,2.8659119169999485,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,21,0.894,894,3.0077384999999595,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,22,0.897,897,3.154638417000001,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,23,0.879,879,3.297628374999931,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,24,0.897,897,3.432875041999978,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,25,0.887,887,3.5666532089999237,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,26,0.891,891,3.704687708999927,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,27,0.89,890,3.8391106249999893,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,28,0.884,884,4.001924833999965,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,29,0.891,891,4.139919875000032,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,30,0.884,884,4.274516041999959,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,31,0.888,888,4.4088018339999735,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,32,0.886,886,4.539105083999971,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,33,0.896,896,4.688015333999942,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,34,0.887,887,4.839842916999942,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,35,0.888,888,4.9822284169999875,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,36,0.88,880,5.125947666999991,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,37,0.89,890,5.259831875000032,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
10,4,3,9,3,0,3,27,2000,1000,0.03,0.15,0.0,0,38,0.888,888,5.389956459000018,partial_shared_kernel,48,3,0,0,270,10,331,331,74,736,432,702
